Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status,YYYY,Month,DD,hr
11/19/2018 0:00,47,44,16.6,14.2,62,575,22.8,23,0,2018,11,19,00
11/19/2018 1:00,42,40,16.6,13.7,64,574,22.3,24,0,2018,11,19,01
11/19/2018 2:00,33,39,16.6,13.1,67,574,21.8,25,0,2018,11,19,02
11/19/2018 3:00,38,40,16.6,12.8,68,574,21.3,25,0,2018,11,19,03
11/19/2018 4:00,43,46,16.6,12.5,70,574,20.9,26,0,2018,11,19,04
11/19/2018 5:00,48,51,16.6,12.2,72,574,20.7,27,0,2018,11,19,05
11/19/2018 6:00,67,114,16.6,13,69,574,20.7,26,0,2018,11,19,06
11/19/2018 7:00,99999,134,15.9,15.6,59,575,23.1,24,384,2018,11,19,07
11/19/2018 8:00,70027,92,16.6,18.2,52,575,24.8,22,0,2018,11,19,08
11/19/2018 9:00,63,36,16.6,19.7,46,575,28.5,18,0,2018,11,19,09
11/19/2018 10:00,28,21,16.6,21.3,39,575,30.4,15,0,2018,11,19,10
11/19/2018 11:00,99999,7,16.4,22.2,34,574,30,14,384,2018,11,19,11
11/19/2018 12:00,16670,13,16.6,22.8,32,574,29.8,14,0,2018,11,19,12
11/19/2018 13:00,19,19,16.6,24.1,27,573,32.5,11,0,2018,11,19,13
11/19/2018 14:00,17,15,16.6,24.1,25,573,33.7,9,0,2018,11,19,14
11/19/2018 15:00,11,11,16.7,23.8,23,573,33.8,9,0,2018,11,19,15
11/19/2018 16:00,12,11,16.7,23,26,573,32.8,10,0,2018,11,19,16
11/19/2018 17:00,9,7,16.7,20.9,30,573,30.7,11,0,2018,11,19,17
11/19/2018 18:00,10,8,16.7,18.8,31,574,27.6,12,0,2018,11,19,18
11/19/2018 19:00,9,14,16.6,17.9,35,574,26,14,0,2018,11,19,19
11/19/2018 20:00,14,16,16.6,18.1,31,575,25.5,13,0,2018,11,19,20
11/19/2018 21:00,12,11,16.6,17.7,30,575,25.4,13,0,2018,11,19,21
11/19/2018 22:00,14,14,16.6,16.9,32,575,24.8,14,0,2018,11,19,22
11/19/2018 23:00,27,61,16.6,15.3,41,575,24.1,16,0,2018,11,19,23
11/20/2018 0:00,56,40,16.6,15.2,38,574,23.2,16,0,2018,11,20,00
11/20/2018 1:00,34,36,16.6,15.2,38,574,23.2,16,0,2018,11,20,01
11/20/2018 2:00,39,40,16.6,14.3,43,574,22.7,17,0,2018,11,20,02
11/20/2018 3:00,47,62,16.6,13,49,573,22,18,0,2018,11,20,03
11/20/2018 4:00,57,67,16.6,12.1,55,573,21.2,20,0,2018,11,20,04
11/20/2018 5:00,68,77,16.6,12.1,55,574,20.6,21,0,2018,11,20,05
11/20/2018 6:00,77,85,16.6,13,54,574,20.8,21,0,2018,11,20,06
11/20/2018 7:00,95,122,16.6,16.2,44,575,23.7,18,0,2018,11,20,07
11/20/2018 8:00,94,66,16.6,18.4,41,575,27.4,16,0,2018,11,20,08
11/20/2018 9:00,46,40,16.6,19.7,41,575,29.2,15,0,2018,11,20,09
11/20/2018 10:00,33,30,16.6,20.3,40,575,30,15,0,2018,11,20,10
11/20/2018 11:00,31,32,16.6,21.1,37,575,30.5,14,0,2018,11,20,11
11/20/2018 12:00,31,34,16.7,22,35,574,31.2,14,0,2018,11,20,12
11/20/2018 13:00,99999,50,15.9,22.8,33,574,30,14,384,2018,11,20,13
11/20/2018 14:00,75008,31,16.6,23.2,33,573,29.4,15,0,2018,11,20,14
11/20/2018 15:00,34,46,16.6,23.1,32,573,31.6,13,0,2018,11,20,15
11/20/2018 16:00,32,27,16.6,22.2,31,573,31.8,12,0,2018,11,20,16
11/20/2018 17:00,23,26,16.7,20.6,31,574,30.2,12,0,2018,11,20,17
11/20/2018 19:00,99999,25,16.3,17.7,35,575,21.9,18,384,2018,11,20,19
11/20/2018 20:00,38353,45,16.6,17.3,34,575,22.8,16,0,2018,11,20,20
11/20/2018 21:00,39,43,16.6,16.7,33,575,24,14,0,2018,11,20,21
11/20/2018 22:00,37,32,16.6,15.7,35,575,23.8,14,0,2018,11,20,22
11/20/2018 23:00,22,22,16.6,15.6,35,575,23.3,15,0,2018,11,20,23
11/21/2018 0:00,20,18,16.6,15.2,36,575,22.9,15,0,2018,11,21,00
11/21/2018 1:00,23,35,16.6,14.5,38,574,22.5,16,0,2018,11,21,01
11/21/2018 2:00,30,30,16.6,13.9,41,574,21.9,16,0,2018,11,21,02
11/21/2018 3:00,31,32,16.6,13.3,43,574,21.3,17,0,2018,11,21,03
11/21/2018 4:00,30,45,16.6,12.4,48,574,20.7,19,0,2018,11,21,04
11/21/2018 5:00,48,64,16.6,11.9,51,575,20.1,19,0,2018,11,21,05
11/21/2018 6:00,85,131,16.6,12.4,52,575,19.8,20,0,2018,11,21,06
11/21/2018 7:00,99999,99999,0,16.7,38,576,23.6,16,384,2018,11,21,07
11/21/2018 8:00,99999,184,16.3,18.1,35,576,24,16,384,2018,11,21,08
11/21/2018 9:00,25072,73,16.6,20.2,30,576,27.5,13,0,2018,11,21,09
11/21/2018 10:00,49,40,16.6,21.1,28,575,30.1,11,0,2018,11,21,10
11/21/2018 11:00,32,34,16.6,21.8,27,575,31,11,0,2018,11,21,11
11/21/2018 12:00,33,35,16.6,22.5,25,574,31.6,10,0,2018,11,21,12
11/21/2018 13:00,30,35,16.6,23.1,24,574,32.4,9,0,2018,11,21,13
11/21/2018 14:00,25,28,16.6,23.1,21,573,32.9,8,0,2018,11,21,14
11/21/2018 15:00,27,28,16.6,23.1,22,573,32.9,8,0,2018,11,21,15
11/21/2018 16:00,26,29,16.6,22.6,22,573,32.3,9,0,2018,11,21,16
11/21/2018 17:00,19,25,16.7,20.9,27,574,30.5,10,0,2018,11,21,17
11/21/2018 18:00,23,29,16.7,18.8,34,574,27.5,13,0,2018,11,21,18
11/21/2018 19:00,42,71,16.6,17.6,38,575,25.7,15,0,2018,11,21,19
11/21/2018 20:00,53,48,16.6,16.7,39,575,24.7,16,0,2018,11,21,20
11/21/2018 21:00,29,19,16.6,16.5,37,576,24.1,16,0,2018,11,21,21
11/21/2018 22:00,33,51,16.6,15.8,41,576,23.7,17,0,2018,11,21,22
11/21/2018 23:00,43,38,16.6,15.3,42,575,23.3,17,0,2018,11,21,23
11/22/2018 0:00,32,32,16.6,14.5,41,575,22.7,16,0,2018,11,22,00
11/22/2018 1:00,23,18,16.6,14.3,35,574,22.2,15,0,2018,11,22,01
11/22/2018 2:00,19,19,16.6,13.8,36,574,21.7,15,0,2018,11,22,02
11/22/2018 3:00,20,18,16.6,13.3,38,574,21.3,16,0,2018,11,22,03
11/22/2018 4:00,33,37,16.6,12.2,43,574,20.7,17,0,2018,11,22,04
11/22/2018 5:00,34,48,16.6,12.2,44,574,20.2,18,0,2018,11,22,05
11/22/2018 6:00,68,113,16.6,12.4,43,574,20.1,17,0,2018,11,22,06
11/22/2018 7:00,120,110,16.6,15.9,33,575,22.7,14,0,2018,11,22,07
11/22/2018 8:00,87,91,16.6,18.7,29,575,26.8,12,0,2018,11,22,08
11/22/2018 9:00,56,36,16.6,20.2,25,575,29.5,10,0,2018,11,22,09
11/22/2018 10:00,34,28,16.6,21.4,22,575,31,9,0,2018,11,22,10
11/22/2018 11:00,27,28,16.6,22.5,19,574,31.9,8,0,2018,11,22,11
11/22/2018 12:00,17,11,16.6,23.2,17,574,32.6,7,0,2018,11,22,12
11/22/2018 13:00,10,10,16.6,23.7,16,573,33.4,6,0,2018,11,22,13
11/22/2018 14:00,13,17,16.6,24,15,573,34.1,6,0,2018,11,22,14
11/22/2018 15:00,25,27,16.6,23.9,17,573,34.3,6,0,2018,11,22,15
11/22/2018 16:00,20,23,16.6,23.2,18,573,33.6,7,0,2018,11,22,16
11/22/2018 17:00,18,19,16.7,21.2,21,573,31.5,8,0,2018,11,22,17
11/22/2018 18:00,19,26,16.7,19.1,24,574,28.4,9,0,2018,11,22,18
11/22/2018 19:00,23,27,16.6,17.9,26,574,26.4,11,0,2018,11,22,19
11/22/2018 20:00,31,60,16.6,17.4,29,575,25.6,12,0,2018,11,22,20
11/22/2018 21:00,48,33,16.6,16.7,30,575,25.1,12,0,2018,11,22,21
11/22/2018 22:00,26,30,16.6,16,33,575,24.5,13,0,2018,11,22,22
11/22/2018 23:00,36,33,16.6,15.5,34,575,23.9,14,0,2018,11,22,23
11/23/2018 0:00,25,36,16.6,15.3,35,575,23.6,14,0,2018,11,23,00
11/23/2018 1:00,37,42,16.6,14.1,39,574,22.9,15,0,2018,11,23,01
11/23/2018 2:00,45,52,16.6,13.2,43,574,22,16,0,2018,11,23,02
11/23/2018 3:00,46,38,16.6,12.9,44,574,21.5,17,0,2018,11,23,03
11/23/2018 4:00,33,36,16.6,12.6,45,574,21.1,17,0,2018,11,23,04
11/23/2018 5:00,39,48,16.6,12.4,47,574,20.8,18,0,2018,11,23,05
11/23/2018 6:00,56,68,16.6,12.7,49,575,20.8,19,0,2018,11,23,06
11/23/2018 7:00,76,81,16.6,16,36,575,23.5,15,0,2018,11,23,07
11/23/2018 8:00,51,47,16.6,18.6,29,576,27.4,12,0,2018,11,23,08
11/23/2018 9:00,53,47,16.6,20.2,28,576,30.2,11,0,2018,11,23,09
11/23/2018 10:00,32,27,16.6,21.8,26,575,31.6,10,0,2018,11,23,10
11/23/2018 11:00,24,21,16.6,22.8,24,575,32.6,9,0,2018,11,23,11
11/23/2018 12:00,20,27,16.7,23.7,22,574,33.5,8,0,2018,11,23,12
11/23/2018 13:00,24,21,16.6,24.5,19,573,34.4,7,0,2018,11,23,13
11/23/2018 14:00,24,27,16.7,25,20,573,35.4,7,0,2018,11,23,14
11/23/2018 15:00,26,21,16.7,25.1,20,573,35.7,7,0,2018,11,23,15
11/23/2018 16:00,20,21,16.6,24.8,19,573,35.2,7,0,2018,11,23,16
11/23/2018 17:00,17,16,16.7,23.1,21,573,33.2,8,0,2018,11,23,17
11/23/2018 18:00,19,26,16.7,21.2,25,574,30.2,10,0,2018,11,23,18
11/23/2018 19:00,38,71,16.6,19.3,30,574,28.2,12,0,2018,11,23,19
11/23/2018 20:00,42,26,16.6,18.5,31,575,26.8,13,0,2018,11,23,20
11/23/2018 21:00,22,17,16.6,18.2,32,575,26.1,13,0,2018,11,23,21
11/23/2018 22:00,18,16,16.6,17.9,30,575,25.8,13,0,2018,11,23,22
11/23/2018 23:00,10,17,16.6,17.7,26,574,25.5,11,0,2018,11,23,23
11/24/2018 0:00,16,13,16.6,17.2,28,574,25.2,12,0,2018,11,24,00
11/24/2018 1:00,17,30,16.6,16.3,32,574,24.8,13,0,2018,11,24,01
11/24/2018 2:00,34,40,16.6,15.2,36,574,23.9,14,0,2018,11,24,02
11/24/2018 3:00,42,54,16.6,14.9,38,574,23.3,15,0,2018,11,24,03
11/24/2018 4:00,39,30,16.6,15.1,39,574,23.1,16,0,2018,11,24,04
11/24/2018 5:00,29,46,16.6,15.1,40,574,23.2,16,0,2018,11,24,05
11/24/2018 6:00,79,150,16.6,14.1,45,575,22.8,16,0,2018,11,24,06
11/24/2018 7:00,143,123,16.6,17.3,36,575,24.5,14,0,2018,11,24,07
11/24/2018 8:00,81,52,16.6,19.9,32,575,28.6,13,0,2018,11,24,08
11/24/2018 9:00,35,27,16.6,20.9,32,575,30.5,12,0,2018,11,24,09
11/24/2018 10:00,26,25,16.6,22.2,31,575,31.7,12,0,2018,11,24,10
11/24/2018 11:00,22,19,16.6,23,29,575,32.5,11,0,2018,11,24,11
11/24/2018 12:00,26,23,16.6,23.8,28,574,33.5,11,0,2018,11,24,12
11/24/2018 13:00,20,20,16.6,24.5,27,574,34.5,10,0,2018,11,24,13
11/24/2018 14:00,19,22,16.6,24.8,26,573,35.2,10,0,2018,11,24,14
11/24/2018 15:00,20,19,16.6,24.9,25,573,35.4,9,0,2018,11,24,15
11/24/2018 16:00,20,19,16.7,24.3,27,574,34.7,10,0,2018,11,24,16
11/24/2018 17:00,21,22,16.7,22.4,31,574,32.7,11,0,2018,11,24,17
11/24/2018 18:00,14,14,16.7,20.3,34,574,29.5,13,0,2018,11,24,18
11/24/2018 19:00,23,25,16.6,19.2,39,575,27.7,16,0,2018,11,24,19
11/24/2018 20:00,17,18,16.6,18.9,45,575,26.9,18,0,2018,11,24,20
11/24/2018 21:00,15,17,16.6,18.5,48,575,26.5,20,0,2018,11,24,21
11/24/2018 22:00,17,19,16.6,18.1,51,575,26.1,20,0,2018,11,24,22
11/24/2018 23:00,16,16,16.6,17.6,53,575,25.8,21,0,2018,11,24,23
11/25/2018 0:00,13,9,16.6,17.6,54,575,25.4,22,0,2018,11,25,00
11/25/2018 1:00,4,10,16.6,17.2,55,575,25.3,22,0,2018,11,25,01
11/25/2018 2:00,17,26,16.6,16,60,574,24.8,22,0,2018,11,25,02
11/25/2018 3:00,28,30,16.6,14.2,66,574,23.5,24,0,2018,11,25,03
11/25/2018 4:00,33,31,16.6,13.9,68,574,22.6,25,0,2018,11,25,04
11/25/2018 5:00,26,16,16.6,15,65,575,22.5,26,0,2018,11,25,05
11/25/2018 6:00,18,22,16.6,16.2,61,575,23.4,25,0,2018,11,25,06
11/25/2018 7:00,99999,83,15,18.3,55,575,23.9,25,384,2018,11,25,07
11/25/2018 8:00,93335,28,16.6,19.9,51,575,25.1,24,0,2018,11,25,08
11/25/2018 10:00,99999,30,16.2,22.7,41,575,26.3,22,384,2018,11,25,10
11/25/2018 11:00,53342,21,16.6,22.9,39,575,29.5,18,0,2018,11,25,11
11/25/2018 14:00,99999,61,15.9,25,31,573,28.5,17,384,2018,11,25,14
11/25/2018 15:00,73341,18,16.6,24.9,30,573,30.1,15,0,2018,11,25,15
11/25/2018 16:00,13,17,16.6,24.3,29,573,32.6,12,0,2018,11,25,16
11/25/2018 17:00,16,15,16.7,22.8,31,573,32,12,0,2018,11,25,17
11/25/2018 18:00,13,12,16.7,21,37,574,29.5,15,0,2018,11,25,18
11/25/2018 19:00,13,15,16.6,19.5,47,574,27.7,19,0,2018,11,25,19
11/25/2018 20:00,15,11,16.6,18.9,49,574,26.6,20,0,2018,11,25,20
11/25/2018 21:00,9,10,16.6,18.5,51,575,26.3,21,0,2018,11,25,21
11/25/2018 22:00,5,5,16.6,18.2,52,574,26.1,21,0,2018,11,25,22
11/25/2018 23:00,6,26,16.6,17.3,56,574,25.7,21,0,2018,11,25,23
11/26/2018 0:00,23,25,16.6,16.2,59,574,25,22,0,2018,11,26,00
11/26/2018 1:00,31,34,16.6,15,64,574,23.8,24,0,2018,11,26,01
11/26/2018 2:00,30,30,16.6,14.1,68,573,23.1,25,0,2018,11,26,02
11/26/2018 3:00,27,23,16.6,14,70,573,22.6,26,0,2018,11,26,03
11/26/2018 4:00,29,35,16.6,14,71,573,22.7,26,0,2018,11,26,04
11/26/2018 5:00,39,41,16.6,13.9,72,574,22.6,27,0,2018,11,26,05
11/26/2018 6:00,59,109,16.6,14.3,73,574,22.6,27,0,2018,11,26,06
11/26/2018 7:00,110,98,16.6,16.4,69,574,24.2,26,0,2018,11,26,07
11/26/2018 8:00,44,19,16.6,18.3,64,574,26.5,25,0,2018,11,26,08
11/26/2018 9:00,20,24,16.6,19.8,60,574,29,22,0,2018,11,26,09
11/26/2018 10:00,21,18,16.6,19.9,60,574,30.1,21,0,2018,11,26,10
11/26/2018 11:00,14,16,16.6,20.8,58,574,30.4,21,0,2018,11,26,11
11/26/2018 12:00,17,21,16.6,21.8,53,574,31.4,19,0,2018,11,26,12
11/26/2018 13:00,17,17,16.6,23,46,573,32.6,17,0,2018,11,26,13
11/26/2018 14:00,23,25,16.6,24,42,573,34.1,15,0,2018,11,26,14
11/26/2018 15:00,17,17,16.7,23.2,45,573,34.1,15,0,2018,11,26,15
11/26/2018 16:00,14,12,16.7,22.8,46,573,33.4,16,0,2018,11,26,16
11/26/2018 17:00,13,14,16.7,21.2,48,573,31.4,17,0,2018,11,26,17
11/26/2018 18:00,19,21,16.7,19.7,53,573,28.9,20,0,2018,11,26,18
11/26/2018 19:00,21,22,16.6,18.6,57,574,27.3,22,0,2018,11,26,19
11/26/2018 20:00,20,16,16.6,18.3,58,574,26.4,23,0,2018,11,26,20
11/26/2018 21:00,10,13,16.6,18.1,57,574,26,23,0,2018,11,26,21
11/26/2018 22:00,13,19,16.6,17.4,58,574,25.8,22,0,2018,11,26,22
11/26/2018 23:00,31,34,16.6,15.7,70,574,24.8,25,0,2018,11,26,23
11/27/2018 0:00,35,40,16.6,15.1,72,574,24.1,26,0,2018,11,27,00
11/27/2018 1:00,36,34,16.6,14.7,71,574,23.5,26,0,2018,11,27,01
11/27/2018 2:00,28,28,16.6,14.5,71,573,23.1,26,0,2018,11,27,02
11/27/2018 3:00,30,26,16.6,13.4,77,573,22.5,27,0,2018,11,27,03
11/27/2018 4:00,27,38,16.6,13.5,76,573,22.1,28,0,2018,11,27,04
11/27/2018 5:00,39,54,16.6,13.1,78,574,22.1,28,0,2018,11,27,05
11/27/2018 6:00,69,102,16.6,13.3,79,574,21.9,28,0,2018,11,27,06
11/27/2018 7:00,90,77,16.6,15.4,72,574,23.3,27,0,2018,11,27,07
11/27/2018 8:00,65,68,16.6,18.4,61,575,26.7,23,0,2018,11,27,08
11/27/2018 9:00,99999,19,16.4,19.6,58,575,27.2,24,384,2018,11,27,09
11/27/2018 10:00,16680,26,16.6,20.4,53,574,28,21,0,2018,11,27,10
11/27/2018 11:00,28,22,16.6,22.1,41,574,30.6,16,0,2018,11,27,11
11/27/2018 12:00,20,23,16.6,23.2,31,574,32.4,12,0,2018,11,27,12
11/27/2018 13:00,25,22,16.6,23.6,32,573,33.4,12,0,2018,11,27,13
11/27/2018 14:00,23,26,16.6,23.9,29,573,34.1,11,0,2018,11,27,14
11/27/2018 15:00,19,19,16.7,23.8,31,573,33.9,11,0,2018,11,27,15
11/27/2018 16:00,17,14,16.6,22.8,35,573,33.1,13,0,2018,11,27,16
11/27/2018 17:00,19,17,16.7,21.6,40,573,31.3,15,0,2018,11,27,17
11/27/2018 18:00,17,15,16.7,19.5,45,574,28.9,17,0,2018,11,27,18
11/27/2018 19:00,18,28,16.6,18.4,49,574,27.2,19,0,2018,11,27,19
11/27/2018 20:00,19,13,16.6,17.8,52,575,26.4,20,0,2018,11,27,20
11/27/2018 21:00,12,14,16.6,17.4,48,575,25.9,18,0,2018,11,27,21
11/27/2018 22:00,19,20,16.6,16.6,49,575,25.4,19,0,2018,11,27,22
11/27/2018 23:00,25,37,16.6,15.2,59,574,24.3,22,0,2018,11,27,23
11/28/2018 0:00,35,34,16.6,14.3,62,574,23.4,23,0,2018,11,28,00
11/28/2018 1:00,42,30,16.6,13.7,62,574,22.8,23,0,2018,11,28,01
11/28/2018 2:00,24,21,16.6,13.2,67,574,22.2,25,0,2018,11,28,02
11/28/2018 3:00,25,34,16.6,12.4,70,574,21.7,25,0,2018,11,28,03
11/28/2018 4:00,44,53,16.6,12.5,70,574,21.3,26,0,2018,11,28,04
11/28/2018 5:00,46,46,16.6,12.4,72,574,21.2,26,0,2018,11,28,05
11/28/2018 6:00,70,101,16.6,12.3,74,574,21,26,0,2018,11,28,06
11/28/2018 7:00,97,87,16.6,16,57,575,22.8,23,0,2018,11,28,07
11/28/2018 8:00,62,34,16.6,19.9,38,575,27.4,16,0,2018,11,28,08
11/28/2018 9:00,26,31,16.6,21.4,32,575,30.4,13,0,2018,11,28,09
11/28/2018 10:00,25,22,16.6,22.2,32,575,31.8,12,0,2018,11,28,10
11/28/2018 11:00,60008,24,7.7,23,31,575,31.9,13,768,2018,11,28,11
11/28/2018 12:00,99999,20,16.6,23.6,31,574,31.6,13,0,2018,11,28,12
11/28/2018 13:00,10020,18,16.6,23.7,28,574,33.4,11,0,2018,11,28,13
11/28/2018 14:00,99999,10,16.4,23.7,27,573,31.3,12,384,2018,11,28,14
11/28/2018 15:00,20000,1,16.6,23.2,31,573,30.4,14,0,2018,11,28,15
11/28/2018 16:00,4,13,16.6,22.6,33,573,31.4,13,0,2018,11,28,16
11/28/2018 17:00,15,12,16.7,21,38,574,30.6,14,0,2018,11,28,17
11/28/2018 18:00,12,12,16.7,19.3,44,574,28.2,17,0,2018,11,28,18
11/28/2018 19:00,18,22,16.6,18.2,50,574,26.7,19,0,2018,11,28,19
11/28/2018 20:00,27,18,16.6,17.2,59,575,25.7,22,0,2018,11,28,20
11/28/2018 21:00,11,10,16.6,16.4,66,575,24.9,25,0,2018,11,28,21
11/28/2018 22:00,9,12,16.6,16.4,61,575,24.4,24,0,2018,11,28,22
11/28/2018 23:00,19,30,16.6,15.5,66,575,24.1,25,0,2018,11,28,23
11/29/2018 0:00,24,28,16.6,15.2,67,574,23.7,25,0,2018,11,29,00
11/29/2018 1:00,25,23,16.6,14.4,71,574,23,26,0,2018,11,29,01
11/29/2018 2:00,25,26,16.6,14.1,71,574,22.5,27,0,2018,11,29,02
11/29/2018 3:00,25,28,16.6,13.8,70,574,22.4,26,0,2018,11,29,03
11/29/2018 4:00,29,29,16.6,12.6,76,574,21.7,27,0,2018,11,29,04
11/29/2018 5:00,37,52,16.6,12.6,78,574,21.3,29,0,2018,11,29,05
11/29/2018 6:00,54,73,16.6,12.9,79,574,21.2,29,0,2018,11,29,06
11/29/2018 7:00,85,84,16.6,15.7,72,575,22.9,29,0,2018,11,29,07
11/29/2018 8:00,72,74,16.6,17.5,67,575,26.5,24,0,2018,11,29,08
11/29/2018 9:00,49,29,16.7,19.3,59,575,28.9,21,0,2018,11,29,09
11/29/2018 10:00,18,26,16.6,20.9,53,575,29.5,20,0,2018,11,29,10
11/29/2018 11:00,24,19,16.6,20.6,55,574,31.2,19,0,2018,11,29,11
11/29/2018 12:00,14,14,16.6,20.5,57,574,29.9,21,0,2018,11,29,12
11/29/2018 13:00,14,17,16.6,21.8,51,573,31.2,19,0,2018,11,29,13
11/29/2018 14:00,15,11,16.6,21.5,51,573,31.5,18,0,2018,11,29,14
11/29/2018 15:00,8,12,16.6,21.9,48,573,31.9,17,0,2018,11,29,15
11/29/2018 16:00,7,8,16.7,21.4,47,573,31.6,16,0,2018,11,29,16
11/29/2018 17:00,7,8,16.7,20,51,574,29.7,18,0,2018,11,29,17
11/29/2018 18:00,3,11,16.7,18.3,60,574,27.4,22,0,2018,11,29,18
11/29/2018 19:00,12,14,16.6,16.9,67,574,25.7,25,0,2018,11,29,19
11/29/2018 20:00,17,13,16.6,16.7,67,574,24.8,26,0,2018,11,29,20
11/29/2018 21:00,10,11,16.6,16.7,66,575,24.6,26,0,2018,11,29,21
11/29/2018 22:00,17,30,16.6,15.5,72,575,24,27,0,2018,11,29,22
11/29/2018 23:00,25,25,16.6,14.5,77,574,23.1,28,0,2018,11,29,23
11/30/2018 0:00,22,20,16.6,14.2,76,574,22.5,29,0,2018,11,30,00
11/30/2018 1:00,19,12,16.6,14.3,74,574,22.2,29,0,2018,11,30,01
11/30/2018 2:00,19,35,16.6,13.1,80,574,21.9,29,0,2018,11,30,02
11/30/2018 3:00,28,30,16.6,12.4,85,574,21.2,31,0,2018,11,30,03
11/30/2018 4:00,36,36,16.6,12.3,86,574,20.7,32,0,2018,11,30,04
11/30/2018 5:00,35,39,16.6,11.9,88,574,20.5,32,0,2018,11,30,05
11/30/2018 6:00,46,75,16.6,11.4,90,574,20.1,33,0,2018,11,30,06
11/30/2018 7:00,82,90,16.6,14.3,80,575,21.2,32,0,2018,11,30,07
11/30/2018 8:00,64,33,16.6,16.8,66,575,24.9,25,0,2018,11,30,08
11/30/2018 9:00,19,27,16.6,19.5,53,575,27.8,20,0,2018,11,30,09
11/30/2018 10:00,24,24,16.6,21.1,44,575,30.2,16,0,2018,11,30,10
11/30/2018 11:00,18,21,16.6,22.6,39,574,31.4,15,0,2018,11,30,11
11/30/2018 12:00,19,11,16.6,23.4,35,574,32.4,14,0,2018,11,30,12
11/30/2018 13:00,17,21,16.7,24.2,34,573,33.6,13,0,2018,11,30,13
11/30/2018 14:00,73338,9,15.9,24.3,32,573,32.4,13,768,2018,11,30,14
11/30/2018 15:00,41678,18,16.6,24.1,32,573,33.5,12,0,2018,11,30,15
11/30/2018 16:00,19,13,16.7,22.7,35,573,33.1,13,0,2018,11,30,16
11/30/2018 17:00,15,12,16.7,20.8,41,573,30.8,15,0,2018,11,30,17
11/30/2018 18:00,9,14,16.7,19.1,47,574,28,18,0,2018,11,30,18
11/30/2018 19:00,12,16,16.6,17.9,51,574,26.3,20,0,2018,11,30,19
11/30/2018 20:00,18,17,16.6,17,55,574,25.2,21,0,2018,11,30,20
11/30/2018 21:00,22,16,16.6,16.2,59,575,24.4,23,0,2018,11,30,21
11/30/2018 22:00,16,17,16.6,15.8,61,575,24,24,0,2018,11,30,22
11/30/2018 23:00,12,24,16.6,15.5,62,574,23.8,24,0,2018,11,30,23
12/1/2018 0:00,19,17,16.6,15.4,62,574,23.6,24,0,2018,12,01,00
12/1/2018 1:00,12,10,16.6,15.4,60,573,23.5,24,0,2018,12,01,01
12/1/2018 2:00,21,30,16.6,14.3,66,573,23.1,24,0,2018,12,01,02
12/1/2018 3:00,36,41,16.6,13.3,70,573,22.3,25,0,2018,12,01,03
12/1/2018 4:00,33,19,16.6,14.3,66,573,22.1,26,0,2018,12,01,04
12/1/2018 5:00,18,22,16.6,14.6,65,573,22.5,25,0,2018,12,01,05
12/1/2018 6:00,19,26,16.6,14.9,65,573,22.7,25,0,2018,12,01,06
12/1/2018 7:00,27,28,16.6,16.9,59,574,23.9,24,0,2018,12,01,07
12/1/2018 8:00,25,28,16.6,18.7,50,574,27.3,19,0,2018,12,01,08
12/1/2018 9:00,26,24,16.6,19.5,48,574,29.4,17,0,2018,12,01,09
12/1/2018 11:00,99999,23,16.1,22.3,38,573,25.4,21,384,2018,12,01,11
12/1/2018 12:00,63338,17,16.6,22.8,35,573,27.9,17,0,2018,12,01,12
12/1/2018 13:00,18,12,16.6,23.6,33,572,32.1,13,0,2018,12,01,13
12/1/2018 14:00,10,21,16.7,24,30,572,33.7,11,0,2018,12,01,14
12/1/2018 15:00,19,15,16.6,24.3,27,572,34.3,10,0,2018,12,01,15
12/1/2018 16:00,15,12,16.7,23.5,26,572,33.5,10,0,2018,12,01,16
12/1/2018 17:00,8,13,16.7,21.6,32,573,31.7,12,0,2018,12,01,17
12/1/2018 18:00,13,18,16.7,19.7,40,573,28.7,15,0,2018,12,01,18
12/1/2018 19:00,20,25,16.6,18.8,42,573,27,17,0,2018,12,01,19
12/1/2018 20:00,19,16,16.6,18.2,45,574,26.3,18,0,2018,12,01,20
12/1/2018 21:00,20,28,16.6,17.1,49,574,25.7,19,0,2018,12,01,21
12/1/2018 22:00,26,39,16.6,16.5,52,574,25.2,20,0,2018,12,01,22
12/1/2018 23:00,42,45,16.6,15.8,55,574,24.6,21,0,2018,12,01,23
12/2/2018 0:00,46,47,16.6,15.2,59,573,24,22,0,2018,12,02,00
12/2/2018 1:00,53,77,16.6,14.4,61,573,23.4,22,0,2018,12,02,01
12/2/2018 2:00,72,75,16.6,13.8,63,573,22.9,23,0,2018,12,02,02
12/2/2018 3:00,62,49,16.6,13.3,66,573,22.3,24,0,2018,12,02,03
12/2/2018 4:00,56,62,16.6,13.1,67,573,21.8,25,0,2018,12,02,04
12/2/2018 5:00,63,78,16.6,12.9,68,573,21.6,25,0,2018,12,02,05
12/2/2018 6:00,71,93,16.6,13.4,66,573,21.4,25,0,2018,12,02,06
12/2/2018 7:00,98,121,16.6,16.8,53,574,23.5,22,0,2018,12,02,07
12/2/2018 8:00,94,59,16.6,18.9,45,574,27.6,17,0,2018,12,02,08
12/2/2018 9:00,32,14,16.6,20.7,40,574,29.9,15,0,2018,12,02,09
